continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
-604000;-383000;22250;0;-634000;57000;-604000;"";"";440000;30000;-691000;2011-12-31;2011-01-01;year;-604000;0;22250
-1975000;-40000;22250;0;-2044000;-40000;-1975000;"";"";0;69000;-2004000;2012-12-31;2012-01-01;year;-1975000;0;22250
-1316000;-53000;22250;0;-1336000;814000;-1316000;"";"";867000;20000;-2150000;2013-12-31;2013-01-01;year;-1316000;0;22250
-2283000;0;22250;0;-2296000;0;-2283000;"";"";0;13000;-2296000;2014-12-31;2014-01-01;year;-2283000;0;22250
-960000;0;22250;0;-966000;0;-960000;"";"";0;6000;-966000;2015-12-31;2015-01-01;year;-960000;0;22250
