amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.1334;"";23264;2021-12-20;"";2021-12-30;2021-12-17;ABEV3;dividend;23264
0.4702;"";23264;2021-12-20;"";2021-12-30;2021-12-17;ABEV3;interest;23264
0.0767;2020-12-21;23264;2021-01-14;"";2021-01-28;2021-01-13;ABEV3;dividend;23264
0.4137;2020-12-09;23264;2020-12-18;"";2020-12-30;2020-12-17;ABEV3;interest;23264
0.4906;2019-12-02;23264;2019-12-20;"";2019-12-30;2019-12-19;ABEV3;interest;23264
0.32;2018-12-03;23264;2018-12-19;"";2018-12-28;2018-12-18;ABEV3;interest;23264
0.16;2018-05-15;23264;2018-06-18;"";2018-07-30;2018-06-15;ABEV3;dividend;23264
0.07;2017-12-21;23264;2018-02-01;"";2018-02-22;2018-01-31;ABEV3;dividend;23264
0.31;2017-12-01;23264;2017-12-19;"";2017-12-28;2017-12-18;ABEV3;interest;23264
0.16;2017-05-16;23264;2017-06-26;"";2017-07-17;2017-06-23;ABEV3;dividend;23264
0.07;2016-12-22;23264;2017-01-24;"";2017-02-23;2017-01-23;ABEV3;dividend;23264
0.22;2016-12-01;23264;2016-12-22;"";2016-12-29;2016-12-21;ABEV3;interest;23264
0.16;2016-10-19;23264;2016-11-01;"";2016-11-25;2016-10-31;ABEV3;dividend;23264
