asset_turnover;cash_liquidity;current_liquidity;cvm_code;ebit_margin;ebitda;ebitda_margin;gross_debt;gross_margin;net_debt;net_margin;operating_margin;period_end;period_init;period_type;quick_liquidity;return_on_assets;return_on_equity;total_debt;working_capital;code_partition
0.1517;"";1.012;1120;"";"";"";"";50.0968;"";11.5255;17.7801;2009-12-31;2009-01-01;year;"";0.0175;26.3339;"";1.6128E7;1120
0.1381;"";1.1042;1120;"";"";"";"";57.1674;"";15.3554;26.5022;2010-12-31;2010-01-01;year;"";0.0212;30.7269;"";1.67418E8;1120
0.1751;"";1.1043;1120;"";"";"";"";57.9606;"";18.8218;33.7861;2011-12-31;2011-01-01;year;"";0.0329;39.7948;"";1.8438E8;1120
0.1728;"";0.7288;1120;"";"";"";"";64.1489;"";17.3106;32.1305;2012-12-31;2012-01-01;year;"";0.0299;34.1306;"";-5.25092E8;1120
0.139;"";1.0056;1120;"";"";"";"";57.9795;"";12.4286;22.1549;2013-12-31;2013-01-01;year;"";0.0173;20.8741;"";1.2687E7;1120
0.1389;"";1.0748;1120;"";"";"";"";46.5061;"";1.3478;3.4606;2014-12-31;2014-01-01;year;"";0.0019;2.5041;"";1.86068E8;1120
