cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
10880;-4413000;2000;-228000;2009-12-31;2009-01-01;year;10880
10880;-3079000;-3299000;6128000;2010-12-31;2010-01-01;year;10880
10880;-3848000;2564000;2741000;2011-12-31;2011-01-01;year;10880
10880;-3799000;-640000;3530000;2012-12-31;2012-01-01;year;10880
10880;-62396000;-12529000;80957000;2013-12-31;2013-01-01;year;10880
10880;-32064000;-563000;32183000;2014-12-31;2014-01-01;year;10880
