asset_turnover;cash_liquidity;current_liquidity;cvm_code;ebit_margin;ebitda;ebitda_margin;gross_debt;gross_margin;net_debt;net_margin;operating_margin;period_end;period_init;period_type;quick_liquidity;return_on_assets;return_on_equity;total_debt;working_capital;code_partition
1.6148;0.0512;1.7111;22250;26.3399;739000.0;24.1503;0.0;90.3595;-1569000.0;21.8301;27.6144;2016-12-31;2016-01-01;year;1.7111;0.3525;77.6744;120.3488;736000.0;22250
4.0112;0.0049;2.519;22250;56.204;5338000.0;55.3333;0.0;90.9609;-1672000.0;43.8167;57.904;2017-12-31;2017-01-01;year;2.519;1.7576;266.1839;51.4484;1241000.0;22250
2.3246;0.0028;1.3302;22250;31.5364;2228000.0;30.5624;0.0;91.6598;-2687000.0;25.0617;32.4554;2018-12-31;2018-01-01;year;1.3302;0.5826;184.1734;216.129;708000.0;22250
1.0974;0.0996;2.7681;22250;63.3497;7727000.0;60.1651;916000.0;91.4195;-8144000.0;49.4978;64.6422;2019-12-31;2019-01-01;year;2.7681;0.5432;86.5016;59.2462;6726000.0;22250
1.1475;0.0814;2.1708;22250;45.5271;3207000.0;42.6293;622000.0;91.5592;-4802000.0;36.6343;47.6539;2020-12-31;2020-01-01;year;2.1708;0.4204;73.5326;74.92;3050000.0;22250
3.4265;0.1113;1.6194;22250;65.1545;6289000.0;61.4881;253000.0;100.0;-1996000.0;46.7833;66.2202;2021-12-31;2021-01-01;year;1.6194;1.603;332.9854;107.7244;957000.0;22250
