data_fundacao;codigo_cvm;nome_empresa;nome_empresa_b3;cnpj;codigo_b3;setor_atuacao;subsetor_atuacao;segmento;atividade_principal;listada_b3;site_empresa
1951-11-23;5770;Eucatex S.a. Industria E Comercio;Eucatex;56643018000166;EUCA;Materiais Basicos;Madeira E Papel;Madeira;Indústria E Comércio de Chapas de Fibra de Madeira;Sim;http://www.eucatex.com.br/ri
1962-01-25;21091;Duratex S.a.;Duratex;97837181000147;DXCO;Materiais Basicos;Madeira E Papel;Madeira;Fabricação. Comércio. Importação E Exportação de Produtos Derivados de Madeira. de Produtos de Metais E Materiais Cerâmicos;Sim;http://www.dex.co
