cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
13773;150240000;-144707000;-11575000;2015-12-31;2015-01-01;year;13773
13773;-95773000;8749000;105348000;2016-12-31;2016-01-01;year;13773
13773;-86542000;-2173000;67386000;2017-12-31;2017-01-01;year;13773
13773;48514000;-34507000;-25183000;2018-12-31;2018-01-01;year;13773
13773;119541000;-80179000;142506000;2019-12-31;2019-01-01;year;13773
13773;-58392000;-48712000;103435000;2020-12-31;2020-01-01;year;13773
13773;-297124000;40408000;136453000;2021-12-31;2021-01-01;year;13773
