asset_turnover;cash_liquidity;current_liquidity;cvm_code;ebit_margin;ebitda;ebitda_margin;gross_debt;gross_margin;net_debt;net_margin;operating_margin;period_end;period_init;period_type;quick_liquidity;return_on_assets;return_on_equity;total_debt;working_capital;code_partition
0.6136;0.0856;6.1444;22160;71.9149;507000.0;71.9149;0.0;100.0;-583000.0;67.0922;83.5461;2016-12-31;2016-01-01;year;6.1444;0.4117;49.1684;19.4387;962000.0;22160
0.4956;0.0423;1.6812;22160;49.7758;333000.0;49.7758;0.0;100.0;-776000.0;49.0284;62.9297;2017-12-31;2017-01-01;year;1.6812;0.243;59.9634;146.8007;547000.0;22160
0.7777;0.1162;5.2475;22160;45.0495;364000.0;45.0495;0.0;100.0;-488000.0;39.1089;61.6337;2018-12-31;2018-01-01;year;5.2475;0.3041;39.5;24.75;841000.0;22160
0.5338;0.0746;4.6791;22160;2.7668;14000.0;2.7668;0.0;100.0;-469000.0;7.9051;10.4743;2019-12-31;2019-01-01;year;4.6791;0.0422;4.914;16.4619;493000.0;22160
0.4147;0.103;2.6089;22160;-7.2835;-37000.0;-7.2835;0.0;100.0;-604000.0;-3.1496;-4.1339;2020-12-31;2020-01-01;year;2.6089;-0.0131;-2.005;53.5088;687000.0;22160
0.5412;0.0215;3.1694;22160;3.8462;25000.0;3.8462;0.0;100.0;-826000.0;6.3077;8.3077;2021-12-31;2021-01-01;year;3.1694;0.0341;4.9457;44.8733;807000.0;22160
