cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
23965;4085000;5136000;-9330000;2018-12-31;2018-01-01;year;23965
23965;1214000;14776000;-12989000;2019-12-31;2019-01-01;year;23965
23965;2344000;-318000;-5085000;2020-12-31;2020-01-01;year;23965
23965;5638000;-72000;-5578000;2021-12-31;2021-01-01;year;23965
