asset_turnover;cash_liquidity;current_liquidity;cvm_code;ebit_margin;ebitda;ebitda_margin;gross_debt;gross_margin;net_debt;net_margin;operating_margin;period_end;period_init;period_type;quick_liquidity;return_on_assets;return_on_equity;total_debt;working_capital;code_partition
0.1327;4.0E-4;0.0634;23248;-169.9893;-2.4295E7;-185.0061;1.3644E7;-18.4892;1.3633E7;-172.2281;-172.2281;2011-12-31;2011-01-01;year;0.0634;-0.2285;68.4658;-399.6731;-2.9206E7;23248
0.1081;0.0078;0.1157;23248;191.6859;2.5229E7;181.6081;5461000.0;-5.5356;5338000.0;169.1837;169.1837;2012-12-31;2012-01-01;year;0.1157;0.1829;128.012;599.7767;-1.3885E7;23248
0.0036;0.0804;12.0864;23248;1893.3186;4.187E7;1852.6549;6.0481E7;-70.8407;-3.27806E8;1697.3451;1697.3451;2013-12-31;2013-01-01;year;12.0864;0.0618;7.9377;28.4196;3.64976E8;23248
0.0038;0.0491;1.5157;23248;5320.1048;1.40296E8;5252.5646;5.5505E7;-694.7211;1.7016E7;6173.6054;5832.7967;2014-12-31;2014-01-01;year;1.5157;0.2321;27.6533;19.165;3.4668E7;23248
0.0024;0.0104;1.7272;23248;3069.6721;6.8059E7;2936.1087;3.11219E8;-563.0716;1.56326E8;2769.7584;2606.3417;2015-12-31;2015-01-01;year;1.7272;0.0654;9.9986;52.9711;9.8891E7;23248
