cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
25526;-134775000;144254000;-6489000;2020-12-31;2020-01-01;year;25526
25526;885303000;-150934000;-19531000;2021-12-31;2021-01-01;year;25526
