data_fundacao;codigo_cvm;nome_empresa;nome_empresa_b3;cnpj;codigo_b3;setor_atuacao;subsetor_atuacao;segmento;atividade_principal;listada_b3;site_empresa
1973-09-06;14443;Companhia De Saneamento Basico Do Estado De Sao Paulo;Sabesp;43776517000180;SBSP;Utilidade Publica;Agua E Saneamento;Agua E Saneamento;Abastecimento de água. Esgotamento Sanitário. Drenagem E Manejo de águas Pluviais Urbanas. Limpeza Urbana. Manejo de Resíduos Sólidos E Energia.;Sim;http://www.sabesp.com.br
1970-12-31;16861;Cia Cat. De Aguas E Saneamento - Casan;Casan;82508433000117;CASN;Utilidade Publica;Agua E Saneamento;Agua E Saneamento;Atuar Como Instituição Integrante Do Sistema de Saneamento Básico E de Saúde Do Estado de Santa Catarina Através Dos Serviços de Captação. Tratamento E Distribuição de água E Tratamento de Esgoto.;Sim;http://www.casan.com.br
1963-01-23;18627;Companhia De Saneamento Do Parana;Sanepar;76484013000145;SAPR;Utilidade Publica;Agua E Saneamento;Agua E Saneamento;Exploração de Serviços Públicos E de Sistemas Privados de Abastecimento de água. de Coleta. Remoção E Destinação Final de Efluentes E Resíduos Sólidos Domésticos E Industriais E Seus Subprodutos.;Sim;http://www.sanepar.com.br
1963-07-05;19445;Companhia De Saneamento De Minas Gerais;Copasa;17281106000103;CSMG;Utilidade Publica;Agua E Saneamento;Agua E Saneamento;Prestar Serviços de Saneamento.;Sim;http://www.copasa.com.br
1996-11-03;19593;Sanesalto Saneamento Sa;Sanesalto;02724983000134;SNST;Utilidade Publica;Agua E Saneamento;Agua E Saneamento;Tratamento de Esgoto Do Município de Salto-sp;Sim;http://www.sanesalto.com.br
2006-06-26;23175;Igua Saneamento S.a.;Igua Sa;08159965000133;IGSN;Utilidade Publica;Agua E Saneamento;Agua E Saneamento;Prestação de Serviços Públicos de água E Esgoto.;Sim;http://www.iguasa.com.br
2010-08-16;24961;Ambipar Participacoes E Empreendimentos S.a.;Ambipar;12648266000124;AMBP;Utilidade Publica;Agua E Saneamento;Agua E Saneamento;Gerenciamento E Valorização de Resíduos. Bem Como. Prestação de Serviços de Atendimento A Emergência.;Sim;""
2009-11-30;25550;Orizon Valorizacao De Residuos S.a.;Orizon;11421994000136;ORVR;Utilidade Publica;Agua E Saneamento;Agua E Saneamento;"Atuação Na Cadeia de Gestão de Resíduos: Tratamento E Destinação Final de Resíduos; Exploração Do Biogás. Energia E Créditos de Carbono; Beneficiamento de Resíduos; E Serviços de Engenharia Ambiental";Sim;""
