cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
22187;-4666000;6974000;-4571000;2016-12-31;2016-01-01;year;22187
22187;-35268000;12675000;23400000;2017-12-31;2017-01-01;year;22187
22187;-27325000;88459000;-62545000;2018-12-31;2018-01-01;year;22187
22187;54353000;-166603000;116929000;2019-12-31;2019-01-01;year;22187
22187;96276000;-435952000;362245000;2020-12-31;2020-01-01;year;22187
22187;1976744000;-1627661000;-347627000;2021-12-31;2021-01-01;year;22187
