amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.1617358;2002-05-17;12190;2020-01-14;"";2002-07-17;2002-05-17;BOBR3;dividend;12190
0.27;2001-05-07;12190;2020-01-14;"";2002-08-21;2001-05-07;BOBR3;dividend;12190
0.9536;2000-04-28;12190;2020-01-14;"";2000-06-27;2000-04-28;BOBR3;dividend;12190
0.4768;1999-04-30;12190;2020-01-14;"";1999-06-30;1999-04-30;BOBR3;dividend;12190
0.4627;1998-04-30;12190;2020-01-14;"";"";1998-04-30;BOBR3;dividend;12190
0.777;1997-04-22;12190;2020-01-14;"";"";1997-04-22;BOBR3;dividend;12190
0.643;1996-04-30;12190;2020-01-14;"";"";1996-04-30;BOBR3;dividend;12190
