amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.333;2014-12-23;20958;2015-01-02;"";2015-02-10;2014-12-30;ABCB4;interest;20958
0.326;2014-06-27;20958;2014-07-01;"";2014-08-12;2014-06-30;ABCB4;interest;20958
0.296649;2013-06-27;20958;2013-07-01;"";2013-08-09;2013-06-28;ABCB4;interest;20958
0.308;2012-12-28;20958;2013-01-03;"";2013-02-08;2013-01-02;ABCB4;interest;20958
0.33;2012-06-29;20958;2012-07-03;"";2012-08-09;2012-07-02;ABCB4;interest;20958
0.16;"";20958;2012-01-02;"";2012-01-11;2011-12-30;ABCB4;interest;20958
0.15;2011-09-30;20958;2011-10-03;"";2011-10-13;2011-09-30;ABCB4;interest;20958
0.15;2011-06-30;20958;2011-07-01;"";2011-07-13;2011-06-30;ABCB4;interest;20958
0.14;2011-03-31;20958;2011-04-01;"";2011-04-13;2011-03-31;ABCB4;interest;20958
0.14;"";20958;2011-01-03;"";2011-01-12;2010-12-31;ABCB4;interest;20958
0.14;2010-09-30;20958;2010-10-01;"";2010-10-13;2010-09-30;ABCB4;interest;20958
0.13;2010-03-31;20958;2010-04-01;"";2010-04-14;2010-03-31;ABCB4;interest;20958
0.13;"";20958;2010-01-04;"";2010-01-13;2010-01-01;ABCB4;interest;20958
0.12;2009-09-30;20958;2009-10-01;"";2009-10-14;2009-09-30;ABCB4;interest;20958
0.13;2009-06-30;20958;2009-07-01;"";2009-07-15;2009-06-30;ABCB4;interest;20958
0.13;2009-03-31;20958;2009-04-01;"";2009-04-15;2009-03-31;ABCB4;interest;20958
0.13;"";20958;2009-01-02;"";2009-01-14;2009-01-01;ABCB4;interest;20958
0.13;2008-09-30;20958;2008-10-01;"";2009-01-14;2008-09-30;ABCB4;interest;20958
0.12;2008-06-30;20958;2008-07-01;"";2008-07-10;2008-06-30;ABCB4;interest;20958
0.102;"";20958;2008-04-01;"";2008-07-10;2008-03-31;ABCB4;interest;20958
0.27;"";20958;2007-12-21;"";2008-01-03;2007-12-20;ABCB4;interest;20958
