continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
25592000;-248945000;2429;-3641000;31751000;83795000;21951000;21951000;1000;332740000;13662000;-52044000;2009-12-31;2009-01-01;year;45413000;-19821000;2429
38288000;-291088000;2429;-3928000;81391000;126869000;34360000;34360000;1000;417957000;-41463000;-45478000;2010-12-31;2010-01-01;year;39928000;-1640000;2429
9354000;-339028000;2429;-147000;57746000;112660000;9354000;9354000;5000;451688000;-54895000;-54767000;2011-12-31;2011-01-01;year;2851000;6503000;2429
21845000;-318270000;2429;4536000;74914000;144173000;26381000;26381000;2000;462443000;-52190000;-69259000;2012-12-31;2012-01-01;year;22724000;-879000;2429
67408000;-434769000;2429;0;118514000;140596000;67408000;67408000;2000;575365000;-51510000;-22082000;2013-12-31;2013-01-01;year;67004000;404000;2429
56579000;-503541000;2429;0;108467000;162806000;56579000;56579000;0;666347000;-59234000;-54339000;2014-12-31;2014-01-01;year;49233000;7346000;2429
