continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
59556000;-175000;25844;0;62449000;-115000;59556000;59556000;974000;60000;-2893000;62564000;2020-12-31;2020-01-01;year;59556000;0;25844
152056000;-1335000;25844;0;170697000;-6000;152056000;152056000;8687000;1329000;-18590000;170703000;2021-12-31;2021-01-01;year;152107000;-51000;25844
