asset_turnover;cash_liquidity;current_liquidity;cvm_code;ebit_margin;ebitda;ebitda_margin;gross_debt;gross_margin;net_debt;net_margin;operating_margin;period_end;period_init;period_type;quick_liquidity;return_on_assets;return_on_equity;total_debt;working_capital;code_partition
0.1471;0.0158;2.1393;3115;19.901;"";"";"";36.29;"";26.1514;27.1383;2009-12-31;2009-01-01;year;"";0.0385;10.0298;160.764;1.19858E8;3115
0.176;0.007;2.549;3115;12.4626;"";"";"";20.7959;"";31.9143;34.5701;2010-12-31;2010-01-01;year;"";0.0562;13.6414;142.8054;1.20119E8;3115
0.1415;0.0414;2.2126;3115;18.0182;"";"";"";14.3645;"";48.395;49.9777;2011-12-31;2011-01-01;year;"";0.0685;16.0904;134.9931;1.00267E8;3115
0.1215;0.0126;2.4303;3115;18.3532;"";"";"";9.674;"";26.6535;26.531;2012-12-31;2012-01-01;year;"";0.0324;7.6841;137.2824;1.08726E8;3115
0.1284;0.0132;2.4093;3115;13.2493;"";"";"";13.6378;"";18.9913;18.7245;2013-12-31;2013-01-01;year;"";0.0244;6.0532;148.1667;1.08424E8;3115
0.1019;0.0074;1.9165;3115;64.2818;"";"";"";12.4195;"";77.0063;76.6884;2014-12-31;2014-01-01;year;"";0.0785;20.1766;157.0276;8.3442E7;3115
