data_fundacao;codigo_cvm;nome_empresa;nome_empresa_b3;cnpj;codigo_b3;setor_atuacao;subsetor_atuacao;segmento;atividade_principal;listada_b3;site_empresa
1996-08-01;20044;Csu Cardsystem S.a.;Csu Cardsystem;01896779000138;CARD;Financeiro;Servicos Financeiros Diversos;Servicos Financeiros Diversos;Terceirização em Administração E Processamento de Meios Eletrónicos de Pagamento. Infraestrutura E Gestão em Terceirização de Contact Center. Desenvolvimento E Gestão Operacional de Programas Market;Sim;http://www.csu.com.br
2007-12-14;21610;B3 S.a. - Brasil, Bolsa, Bolcao;B3;09346601000125;B3SA;Financeiro;Servicos Financeiros Diversos;Servicos Financeiros Diversos;"Principais Atividades: Administrar Mercados Organizados de Títulos E Valores Mobiliários; Prestar Serviços de Registro. Compensação E Liquidação E de Suporte à Operações de Financiamento";Sim;http://www.b3.com.br
1995-11-23;21733;Cielo S.a.;Cielo;01027058000191;CIEL;Financeiro;Servicos Financeiros Diversos;Servicos Financeiros Diversos;Empresa Prestadora de Serviços de Adquirência E Meios de Pagamento.;Sim;http://www.cielo.com.br
2010-03-04;25135;Boa Vista Servicos S.a.;Boa Vista;11725176000127;BOAS;Financeiro;Servicos Financeiros Diversos;Servicos Financeiros Diversos;"Consultoria em Gestão Empresarial; Ativ. de Cobrança E Informações Cadastrais; Desenvolvimento E Licenciamento de Programas de Computador; Consultoria E Suporte de Tecnologia Da Informação.";Sim;""
2000-04-24;26093;Clear Sale S.a.;Clearsale;03802115000198;CLSA;Financeiro;Servicos Financeiros Diversos;Servicos Financeiros Diversos;Desenvolvimento E Licenciamento de Programas de Computador Customizáveis;Sim;""
2008-10-24;26140;Getnet Adquirencia E Servicos Para Meios De Pagamento S.a.;Getnet;10440482000154;GETT;Financeiro;Servicos Financeiros Diversos;Servicos Financeiros Diversos;Prestação de Serviços de Credenciamento de Estabelecimentos Comerciais. Pfs E de Estabelecimentos Prestadores de Serviços Para A Aceitação de Instrumentos de Pagamento E Outros Serviços de Pagamento.;Sim;""
