cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
19739;-219914000;469415000;-178753000;2015-12-31;2015-01-01;year;19739
19739;440474000;207040000;-395462000;2016-12-31;2016-01-01;year;19739
19739;1986888000;15597000;-2306459000;2017-12-31;2017-01-01;year;19739
19739;326723000;268656000;10343000;2018-12-31;2018-01-01;year;19739
19739;2730555000;-27464000;-2515874000;2019-12-31;2019-01-01;year;19739
19739;5406000;45166000;-97762000;2020-12-31;2020-01-01;year;19739
19739;1210071000;62924000;-2559378000;2021-12-31;2021-01-01;year;19739
