cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
25003;17504000;270668000;-14944000;2020-12-31;2020-01-01;year;25003
25003;1474725000;-348296000;-1140931000;2021-12-31;2021-01-01;year;25003
