continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
250249000;-6399619000;8087;0;1331451000;3347093000;250249000;250249000;-185775000;9746712000;-904740000;-2015642000;2015-12-31;2015-01-01;year;426711000;-176462000;8087
211657000;-6676398000;8087;0;1414541000;3695947000;211657000;211657000;-183829000;10372345000;-1119388000;-2281406000;2016-12-31;2016-01-01;year;295153000;-83496000;8087
237628000;-7110019000;8087;0;1427738000;3890164000;237628000;237628000;-156394000;11000183000;-1034733000;-2462426000;2017-12-31;2017-01-01;year;393005000;-155377000;8087
380490000;-6946058000;8087;0;1499222000;4403845000;380490000;380490000;-152980000;11349903000;-850193000;-2904623000;2018-12-31;2018-01-01;year;649029000;-268539000;8087
704054000;-7432652000;8087;0;1822515000;4923608000;704054000;704054000;-122771000;12356260000;-827584000;-3101093000;2019-12-31;2019-01-01;year;994931000;-290877000;8087
394008000;-6999086000;8087;0;1239617000;4349652000;394008000;394008000;-79079000;11348738000;-720170000;-3110035000;2020-12-31;2020-01-01;year;519447000;-125439000;8087
