cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
16306;-207897000;475830000;-274735000;2015-12-31;2015-01-01;year;16306
16306;139516000;92105000;-241809000;2016-12-31;2016-01-01;year;16306
16306;92279000;40307000;-130678000;2017-12-31;2017-01-01;year;16306
16306;31288000;-2262000;-23615000;2018-12-31;2018-01-01;year;16306
16306;49630000;3122000;-59296000;2019-12-31;2019-01-01;year;16306
16306;17104000;-825000;-16103000;2020-12-31;2020-01-01;year;16306
16306;-49950000;-16000;46250000;2021-12-31;2021-01-01;year;16306
