continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
15540000;-99754000;22985;0;22520000;37702000;15540000;"";"";137456000;683000;-15182000;2016-12-31;2016-01-01;year;23203000;-7663000;22985
13741000;-105711000;22985;0;20479000;37896000;13741000;"";"";143607000;-586000;-17417000;2017-12-31;2017-01-01;year;19893000;-6152000;22985
22942000;-127925000;22985;0;38165000;60590000;22942000;"";"";188515000;-4691000;-22425000;2018-12-31;2018-01-01;year;33473000;-10531000;22985
15793000;-125269000;22985;0;23917000;46233000;15793000;"";"";171502000;-1704000;-22316000;2019-12-31;2019-01-01;year;22213000;-6420000;22985
29468000;-155804000;22985;0;47821000;73348000;29468000;"";"";229152000;-5681000;-25527000;2020-12-31;2020-01-01;year;42140000;-12672000;22985
35964000;-184194000;22985;0;44389000;76652000;35964000;"";"";260846000;-2764000;-32263000;2021-12-31;2021-01-01;year;41625000;-5661000;22985
