asset_turnover;cash_liquidity;current_liquidity;cvm_code;ebit_margin;ebitda;ebitda_margin;gross_debt;gross_margin;net_debt;net_margin;operating_margin;period_end;period_init;period_type;quick_liquidity;return_on_assets;return_on_equity;total_debt;working_capital;code_partition
0.0047;8.3215;9.7065;21350;2144.5258;6.8683E7;2094.6325;3115000.0;89.9665;-2.72791E8;2412.1683;2423.6658;2009-12-31;2009-01-01;year;9.331;0.1144;12.0496;5.3543;2.88673E8;21350
0.0089;1.5982;2.4042;21350;1817.8836;1.41911E8;1783.4737;2.9774E7;99.1957;-8.1082E7;2093.1507;2093.1507;2010-12-31;2010-01-01;year;2.1908;0.1869;20.9901;12.3254;9.74E7;21350
0.0055;1.1144;1.8056;21350;2026.217;1.40589E8;1955.3408;3.381E7;73.3519;-8.913E7;2436.9402;2436.9402;2011-12-31;2011-01-01;year;1.8;0.1334;15.1468;13.5864;8.8875E7;21350
0.0015;0.5986;0.9272;21350;8417.489;2.06852E8;8297.3125;1.38039E8;107.9824;1.3881E7;9026.795;9026.795;2012-12-31;2012-01-01;year;0.9236;0.1378;16.9457;22.9349;-1.5109E7;21350
0.0017;0.945;1.2405;21350;7069.0526;2.3152E8;6876.1509;3.1608E8;87.7339;1.26611E8;6777.4577;6777.4577;2013-12-31;2013-01-01;year;1.2312;0.1177;15.4938;31.6518;4.8227E7;21350
0.0253;1.3402;1.6678;21350;409.503;2.08777E8;392.8737;3.79451E8;34.5232;8.4482E7;387.4033;389.2042;2014-12-31;2014-01-01;year;1.6672;0.098;12.7392;29.9908;1.46971E8;21350
