data_fundacao;codigo_cvm;nome_empresa;nome_empresa_b3;cnpj;codigo_b3;setor_atuacao;subsetor_atuacao;segmento;atividade_principal;listada_b3;site_empresa
1990-09-27;14214;Dibens Leasing S.a.- Arrend. Mercantil;Dibens Lsg;65654303000173;DBEN;Financeiro;Intermediarios Financeiros;Sociedade Arrendamento Mercantil;Arrendamento Mercantil;Sim;http://www.itau-unibanco.com.br/dibensleasing
2002-01-01;19640;Bradesco Leasing S.a. - Arrendamento Mercantil;Bradesco Lsg;47509120000182;BDLS;Financeiro;Intermediarios Financeiros;Sociedade Arrendamento Mercantil;Prática Das Operações de Arrendamento Mercantil. Observadas As Disposições Da Legislação em Vigor.;Sim;http://www.bradescoleasing.com.br
