continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
304560000;0;25003;-28539000;340394000;0;276021000;276021000;121479000;0;-41852000;340394000;2020-12-31;2020-01-01;year;298542000;6018000;25003
822255000;0;25003;0;971819000;0;822255000;822255000;506695000;0;-224441000;971819000;2021-12-31;2021-01-01;year;747378000;74877000;25003
