amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.461164674;2014-04-28;18724;2014-04-29;"";2014-05-15;2014-04-28;BRAP4;dividend;18724
0.384149988;2013-04-29;18724;2013-04-30;"";2013-05-15;2013-04-29;BRAP4;interest;18724
0.265982497;2013-04-29;18724;2013-04-30;"";2013-05-15;2013-04-29;BRAP4;dividend;18724
0.24180227;2013-04-29;18724;2013-04-30;"";2013-05-15;2013-04-29;BRAP3;dividend;18724
0.349227262;2013-04-29;18724;2013-04-30;"";2013-05-15;2013-04-29;BRAP3;interest;18724
0.591091318;2012-10-31;18724;2012-11-01;"";2012-11-14;2012-10-31;BRAP3;interest;18724
0.65020045;2012-10-31;18724;2012-11-01;"";2012-11-14;2012-10-31;BRAP4;interest;18724
0.310670961;"";18724;2012-11-01;"";2012-11-14;2012-10-31;BRAP4;dividend;18724
0.282428146;"";18724;2012-11-01;"";2012-11-14;2012-10-31;BRAP3;dividend;18724
0.700145859;"";18724;2012-04-30;"";2012-05-15;2012-04-27;BRAP4;dividend;18724
0.636496235;"";18724;2012-04-30;"";2012-05-15;2012-04-27;BRAP3;dividend;18724
0.174613631;2012-04-27;18724;2012-04-30;"";2012-05-15;2012-04-27;BRAP3;interest;18724
0.192074994;2012-04-27;18724;2012-04-30;"";2012-05-15;2012-04-27;BRAP4;interest;18724
0.004835454;2011-10-31;18724;2011-11-03;"";2011-11-14;2011-10-31;BRAP3;dividend;18724
0.679649979;2011-10-31;18724;2011-11-03;"";2011-11-14;2011-10-31;BRAP3;interest;18724
0.005319001;2011-10-31;18724;2011-11-01;"";2011-11-14;2011-10-31;BRAP4;dividend;18724
0.747614978;2011-10-31;18724;2011-11-01;"";2011-11-14;2011-10-31;BRAP4;interest;18724
0.193847994;2011-04-28;18724;2011-04-29;"";2011-05-13;2011-04-28;BRAP4;interest;18724
0.176225449;2011-04-28;18724;2011-04-29;"";2011-05-13;2011-04-28;BRAP3;interest;18724
0.685022706;2011-04-28;18724;2011-04-29;"";2011-05-13;2011-04-28;BRAP3;dividend;18724
0.753524977;2011-04-28;18724;2011-04-29;"";2011-05-13;2011-04-28;BRAP4;dividend;18724
0.0328596;2010-10-29;18724;2010-11-01;"";2010-11-12;2010-10-29;BRAP4;dividend;18724
0.472799986;2010-10-29;18724;2010-11-01;"";2010-11-12;2010-10-29;BRAP4;interest;18724
0.029872363;2010-10-29;18724;2010-11-01;"";2010-11-12;2010-10-29;BRAP3;dividend;18724
0.429818168;2010-10-29;18724;2010-11-01;"";2010-11-12;2010-10-29;BRAP3;interest;18724
0.209025948;2010-04-30;18724;2010-05-03;"";2010-05-14;2010-04-30;BRAP3;dividend;18724
0.229928543;2010-04-30;18724;2010-05-03;"";2010-05-14;2010-04-30;BRAP4;dividend;18724
0.256279083;2010-04-30;18724;2010-05-03;"";2010-05-14;2010-04-30;BRAP3;interest;18724
0.281906992;2010-04-30;18724;2010-05-03;"";2010-05-14;2010-04-30;BRAP4;interest;18724
0.378163798;"";18724;2009-11-03;"";2009-11-13;2009-11-02;BRAP4;interest;18724
0.34378527;"";18724;2009-11-03;"";2009-11-13;2009-11-02;BRAP3;interest;18724
0.124514727;"";18724;2009-11-03;"";2009-11-13;2009-11-02;BRAP3;dividend;18724
0.1369662;"";18724;2009-11-03;"";2009-11-13;2009-11-02;BRAP4;dividend;18724
0.488658532;"";18724;2009-05-04;"";2009-05-15;2009-05-01;BRAP4;interest;18724
0.142294872;"";18724;2009-05-04;"";2009-05-15;2009-05-01;BRAP3;dividend;18724
0.444235028;"";18724;2009-05-04;"";2009-05-15;2009-05-01;BRAP3;interest;18724
0.156524359;"";18724;2009-05-04;"";2009-05-15;2009-05-01;BRAP4;dividend;18724
0.385442376;2008-10-31;18724;2008-11-03;"";2008-11-14;2008-10-31;BRAP3;dividend;18724
0.423986613;2008-10-31;18724;2008-11-03;"";2008-11-14;2008-10-31;BRAP4;dividend;18724
0.200899519;2008-10-31;18724;2008-11-03;"";2008-11-14;2008-10-31;BRAP4;interest;18724
0.182635925;2008-10-31;18724;2008-11-03;"";2008-11-14;2008-10-31;BRAP3;interest;18724
0.508660973;"";18724;2008-05-02;"";2008-05-15;2008-05-01;BRAP4;interest;18724
0.462419066;"";18724;2008-05-02;"";2008-05-15;2008-05-01;BRAP3;interest;18724
0.217512793;2007-10-31;18724;2007-11-01;"";2007-11-14;2007-10-31;BRAP3;interest;18724
0.239264073;2007-10-31;18724;2007-11-01;"";2007-11-14;2007-10-31;BRAP4;interest;18724
