data_fundacao;codigo_cvm;nome_empresa;nome_empresa_b3;cnpj;codigo_b3;setor_atuacao;subsetor_atuacao;segmento;atividade_principal;listada_b3;site_empresa
1961-06-30;5410;Weg S.a.;Weg;84429695000111;WEGE;Bens Industriais;Maquinas E Equipamentos;Motores, Compressores E Outros;A Weg Sa É Uma Sociedade de Participação Não Operacional (holding) E também Sociedade de Comando Do Grupo Weg.;Sim;http://www.weg.net/br
1963-06-12;14664;Schulz S.a.;Schulz;84693183000168;SHUL;Bens Industriais;Maquinas E Equipamentos;Motores, Compressores E Outros;Indústria Metalúrgica;Sim;http://www.schulz.com.br
