cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
23272;441153000;-280502000;5585000;2011-12-31;2011-01-01;year;23272
23272;187882000;-347749000;-812000;2012-12-31;2012-01-01;year;23272
23272;301601000;-279138000;34596000;2013-12-31;2013-01-01;year;23272
23272;71814000;-160988000;70662000;2014-12-31;2014-01-01;year;23272
23272;-157231000;-85384000;195164000;2015-12-31;2015-01-01;year;23272
