continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
382000;-49783000;23612;0;11866000;21206000;382000;0;0;70989000;-10816000;-9340000;2017-12-31;2017-01-01;year;1050000;-668000;23612
-1160000;-40199000;23612;0;13440000;22084000;-1160000;-1160000;0;62283000;-14870000;-8644000;2018-12-31;2018-01-01;year;-1430000;270000;23612
917000;-60951000;23612;0;21248000;30997000;917000;"";"";91948000;-19969000;-8890000;2019-12-31;2019-01-01;year;1279000;-362000;23612
1070000;-83096000;23612;0;17875000;35712000;1070000;"";"";118808000;-16546000;-17837000;2020-12-31;2020-01-01;year;1329000;-259000;23612
7453000;-46454000;23612;0;29952000;46691000;7453000;"";"";93145000;-18508000;-16739000;2021-12-31;2021-01-01;year;11444000;-3991000;23612
