cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
21008;-90843000;60751000;30291000;2015-12-31;2015-01-01;year;21008
21008;23047000;-8379000;-14335000;2016-12-31;2016-01-01;year;21008
21008;-29821000;24402000;5435000;2017-12-31;2017-01-01;year;21008
21008;33757000;-49000;-35887000;2018-12-31;2018-01-01;year;21008
21008;-346677000;376084000;-29454000;2019-12-31;2019-01-01;year;21008
21008;41115000;-156000;-40912000;2020-12-31;2020-01-01;year;21008
21008;-20329000;45830000;-25549000;2021-12-31;2021-01-01;year;21008
