asset_turnover;cash_liquidity;current_liquidity;cvm_code;ebit_margin;ebitda;ebitda_margin;gross_debt;gross_margin;net_debt;net_margin;operating_margin;period_end;period_init;period_type;quick_liquidity;return_on_assets;return_on_equity;total_debt;working_capital;code_partition
0.5773;0.1554;1.0633;25534;-6.0869;-2.8596E7;-17.6785;3.6123E7;26.4479;2.8E7;-8.6655;-7.0464;2018-12-31;2018-01-01;year;1.0633;-0.05;-9.4971;89.8504;3309000.0;25534
0.5604;0.0929;0.7898;25534;8.8988;-1.4397E7;-5.8304;1.56651E8;19.4219;1.44507E8;3.8942;5.1775;2019-12-31;2019-01-01;year;0.7898;0.0218;6.3941;192.9842;-2.7488E7;25534
