amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.03832347;"";16861;"";"";2022-12-30;2022-04-27;CASN4;dividend;16861
0.04545204;2020-06-18;16861;"";"";2021-05-07;2020-06-18;CASN4;dividend;16861
0.034934003;"";16861;2022-08-22;"";2022-12-30;2022-04-27;CASN3;dividend;16861
0.04132003;2020-06-18;16861;2020-07-31;"";2021-05-07;2020-06-18;CASN3;dividend;16861
0.01254885;2017-04-26;16861;2018-03-09;"";2017-06-26;2017-04-26;CASN4;dividend;16861
0.01140804;2017-04-26;16861;2017-08-16;"";2017-06-26;2017-04-26;CASN3;dividend;16861
0.00351607;2016-04-15;16861;2016-07-25;"";"";2016-04-15;CASN4;dividend;16861
0.00319643;2016-04-15;16861;2016-05-11;"";"";2016-04-15;CASN3;dividend;16861
0.0223982;2015-04-15;16861;2016-05-11;"";2015-06-15;2015-04-15;CASN3;dividend;16861
0.0223982;"";16861;2016-05-11;"";"";2015-04-01;CASN3;dividend;16861
0.01416341;2014-04-30;16861;2016-05-11;"";2014-06-30;2014-04-30;CASN3;dividend;16861
0.02463802;2015-04-15;16861;2015-06-12;"";2015-06-15;2015-04-15;CASN4;dividend;16861
