continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
-800712000;-4799474000;20931;0;796874000;1480592000;-800712000;-800712000;757000;6280066000;-1613606000;-683718000;2015-12-31;2015-01-01;year;-816732000;16020000;20931
194870000;-4711483000;20931;0;1022400000;1532175000;194870000;194870000;165000;6243658000;-785543000;-509775000;2016-12-31;2016-01-01;year;236857000;-41987000;20931
-281023000;-4915970000;20931;0;629966000;1640875000;-281023000;-281023000;340000;6556845000;-889459000;-1010909000;2017-12-31;2017-01-01;year;-259493000;-21530000;20931
-1264782000;-5885168000;20931;0;287730000;1995192000;-1264782000;-1264782000;0;7880360000;-2078222000;-1707462000;2018-12-31;2018-01-01;year;-1790492000;525710000;20931
16157000;-6699770000;20931;0;961601000;1962346000;16157000;16157000;0;8662116000;-1152397000;-1000745000;2019-12-31;2019-01-01;year;-190796000;206953000;20931
697092000;-7913815000;20931;0;1410734000;2189559000;697092000;697092000;0;10103374000;-720332000;-778825000;2020-12-31;2020-01-01;year;690402000;6690000;20931
598879000;-9745007000;20931;0;2061172000;2368106000;598879000;598879000;0;12113113000;-1482491000;-306934000;2021-12-31;2021-01-01;year;578681000;20198000;20931
