cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
25208;-11723000;7908000;6851000;2018-12-31;2018-01-01;year;25208
25208;-11475000;-1778000;27499000;2019-12-31;2019-01-01;year;25208
