continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
83383000;-406357000;24090;0;130805000;227114000;83383000;83383000;817000;633471000;-6003000;-96309000;2015-12-31;2015-01-01;year;124802000;-41419000;24090
102809000;-494896000;24090;0;143027000;254209000;102809000;102809000;135000;749105000;12459000;-111182000;2016-12-31;2016-01-01;year;155486000;-52677000;24090
129535000;-588639000;24090;0;183791000;295474000;129535000;129535000;138000;884113000;-10757000;-111683000;2017-12-31;2017-01-01;year;173034000;-43499000;24090
