amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.515612539;"";25003;2022-05-06;"";2022-05-18;2022-05-05;SIMH3;dividend;25003
0.105112556;"";25003;2021-12-23;"";2022-01-30;2021-12-22;SIMH3;interest;25003
0.225809445;2021-04-29;25003;2021-04-30;"";2021-05-14;2021-04-29;SIMH3;dividend;25003
0.116607945;2020-12-29;25003;2021-01-07;"";2021-01-29;2021-01-06;SIMH3;interest;25003
0.055863949;"";25003;2020-09-18;"";2020-05-14;2020-04-30;SIMH3;dividend;25003
0.188598162;"";25003;2020-09-18;"";2020-02-10;2020-01-03;SIMH3;interest;25003
0.154976147;"";25003;2020-09-18;"";2019-05-13;2018-12-28;SIMH3;interest;25003
0.969349231;"";25003;2020-09-18;"";2016-01-29;2016-01-20;SIMH3;dividend;25003
0.04846746;"";25003;2020-09-18;"";2016-01-11;2015-12-21;SIMH3;interest;25003
