continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
2269000;-135083000;11207;0;15362000;27601000;2269000;"";"";162684000;-12441000;-12239000;2009-12-31;2009-01-01;year;2921000;-652000;11207
-8785000;-89145000;11207;0;9267000;20376000;-8785000;"";"";109521000;-18052000;-11109000;2010-12-31;2010-01-01;year;-8785000;0;11207
6935000;-73676000;11207;0;22942000;28836000;6935000;"";"";102512000;-15920000;-5894000;2011-12-31;2011-01-01;year;7022000;-87000;11207
-67750000;-71636000;11207;0;-55266000;-54973000;-67750000;-67750000;0;16663000;-11667000;-293000;2012-12-31;2012-01-01;year;-66933000;-817000;11207
-73679000;-54653000;11207;80857000;-45778000;-44885000;7178000;7178000;0;9768000;-169000;-893000;2013-12-31;2013-01-01;year;-45947000;-27732000;11207
5164000;-5963000;11207;1062000;5203000;2524000;6226000;6226000;0;8487000;-39000;2679000;2014-12-31;2014-01-01;year;5164000;0;11207
