cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
25089;305617000;-219324000;188187000;2020-12-31;2020-01-01;year;25089
25089;377377000;-328466000;166902000;2021-12-31;2021-01-01;year;25089
