continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
373833000;0;8656;0;535589000;0;373833000;373833000;422807000;0;-190093000;535589000;2009-12-31;2009-01-01;year;345496000;28337000;8656
895684000;0;8656;0;1059085000;0;895684000;895684000;1393484000;0;-152492000;1059085000;2010-12-31;2010-01-01;year;906593000;-10909000;8656
760522000;0;8656;0;936070000;0;760522000;760522000;1219127000;0;-228776000;936070000;2011-12-31;2011-01-01;year;707294000;53228000;8656
456731000;0;8656;0;663142000;0;456731000;456731000;875946000;0;-256903000;663142000;2012-12-31;2012-01-01;year;406239000;50492000;8656
505124000;0;8656;0;704965000;0;505124000;505124000;1015356000;0;-246628000;704965000;2013-12-31;2013-01-01;year;458337000;46787000;8656
202145000;0;8656;0;639690000;0;202145000;202145000;903147000;0;-281076000;639690000;2014-12-31;2014-01-01;year;358614000;-156469000;8656
