cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
21024;-446398000;-81705000;494185000;2015-12-31;2015-01-01;year;21024
21024;-369463000;-67782000;496977000;2016-12-31;2016-01-01;year;21024
21024;-377457000;-208192000;521187000;2017-12-31;2017-01-01;year;21024
21024;-553991000;-28468000;535226000;2018-12-31;2018-01-01;year;21024
21024;-513999000;-29210000;542602000;2019-12-31;2019-01-01;year;21024
21024;-631801000;125388000;546519000;2020-12-31;2020-01-01;year;21024
21024;9880000;-664755000;729315000;2021-12-31;2021-01-01;year;21024
