asset_turnover;cash_liquidity;current_liquidity;cvm_code;ebit_margin;ebitda;ebitda_margin;gross_debt;gross_margin;net_debt;net_margin;operating_margin;period_end;period_init;period_type;quick_liquidity;return_on_assets;return_on_equity;total_debt;working_capital;code_partition
0.0912;"";0.7208;922;"";"";"";"";30.6645;"";3.6957;4.0201;2009-12-31;2009-01-01;year;"";0.0034;1.3862;"";-1.321923E9;922
0.097;"";0.7628;922;"";"";"";"";38.8947;"";17.3266;28.8213;2010-12-31;2010-01-01;year;"";0.0168;7.3522;"";-1.207155E9;922
0.0985;"";0.6747;922;"";"";"";"";38.9062;"";8.0777;15.7555;2011-12-31;2011-01-01;year;"";0.008;4.062;"";-2.081667E9;922
0.0879;"";0.7269;922;"";"";"";"";39.7555;"";17.8941;32.7954;2012-12-31;2012-01-01;year;"";0.0157;8.3687;"";-1.857251E9;922
0.0788;"";0.8108;922;"";"";"";"";35.9298;"";20.4407;19.1747;2013-12-31;2013-01-01;year;"";0.0161;11.2307;"";-1.40434E9;922
0.0891;"";0.8282;922;"";"";"";"";37.9587;"";16.5571;26.6768;2014-12-31;2014-01-01;year;"";0.0148;10.7093;"";-1.188515E9;922
