continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
-10603000;0;23426;0;-20795000;0;-10603000;-10603000;-132000;0;11466000;-20795000;2012-12-31;2012-01-01;year;-9329000;-1274000;23426
-17664000;0;23426;0;-32891000;0;-17664000;-17664000;786000;0;14444000;-32891000;2013-12-31;2013-01-01;year;-18447000;783000;23426
4785000;0;23426;0;-218000;0;4785000;4785000;21581000;0;5003000;-218000;2014-12-31;2014-01-01;year;4785000;0;23426
-4364000;0;23426;0;-5091000;0;-4364000;-4364000;9140000;0;727000;-5091000;2015-12-31;2015-01-01;year;-4364000;0;23426
9732000;0;23426;0;9693000;0;9732000;9732000;16869000;0;39000;9693000;2016-12-31;2016-01-01;year;9732000;0;23426
