asset_turnover;cash_liquidity;current_liquidity;cvm_code;ebit_margin;ebitda;ebitda_margin;gross_debt;gross_margin;net_debt;net_margin;operating_margin;period_end;period_init;period_type;quick_liquidity;return_on_assets;return_on_equity;total_debt;working_capital;code_partition
0.4886;0.779;1.7043;16608;32.2608;2.85339E8;24.0389;1.217266E9;48.7837;8.59799E8;18.5032;24.8687;2009-12-31;2009-01-01;year;1.6923;0.0904;30.9683;242.5221;3.23224E8;16608
0.6314;0.7896;1.7773;16608;22.4486;3.00226E8;17.0937;1.257892E9;37.7701;8.01056E8;15.8636;18.9524;2010-12-31;2010-01-01;year;1.7678;0.1002;30.6833;206.6137;4.4975E8;16608
0.6448;0.3389;1.4463;16608;18.2579;2.58669E8;13.528;1.364283E9;34.592;9.3982E8;12.944;15.8164;2011-12-31;2011-01-01;year;1.4375;0.0835;25.6708;207.5642;3.08374E8;16608
0.6503;0.0622;1.2159;16608;18.5075;3.54636E8;15.1032;1.611641E9;32.871;1.129004E9;16.3941;20.8561;2012-12-31;2012-01-01;year;1.1985;0.1066;31.3893;194.4088;2.0499E8;16608
0.5445;0.3463;2.1865;16608;17.7468;2.3968E8;12.1741;1.691327E9;36.713;9.59639E8;9.7648;12.2659;2013-12-31;2013-01-01;year;2.169;0.0532;13.9203;161.797;7.01338E8;16608
0.5484;0.185;2.1614;16608;19.886;3.72242E8;14.9843;2.124709E9;33.2761;1.055427E9;13.4724;16.122;2014-12-31;2014-01-01;year;2.1566;0.0739;20.2403;173.9399;1.012671E9;16608
