currency;isin;issuer_code;market;market_type;ticker;type
BRL;BREQPAACNOR1;EQPA;BVMF;exchange;EQPA3;stock
BRL;BREQPAACNPA4;EQPA;BVMF;exchange;EQPA5;stock
