asset_turnover;cash_liquidity;current_liquidity;cvm_code;ebit_margin;ebitda;ebitda_margin;gross_debt;gross_margin;net_debt;net_margin;operating_margin;period_end;period_init;period_type;quick_liquidity;return_on_assets;return_on_equity;total_debt;working_capital;code_partition
0.0177;0.7829;1.2062;11258;-362.4723;-2.28002E8;-505.6374;2.44498E8;-259.6004;-8854000.0;-522.5605;-522.5605;2015-12-31;2015-01-01;year;1.2062;-0.0922;107.713;-1267.7313;6.6344E7;11258
0.0183;2.9001;4.24;11258;-345.7666;-2.43127E8;-433.7371;2.49514E8;-184.861;-3.4852E7;-483.2536;-483.2536;2016-12-31;2016-01-01;year;4.24;-0.0885;54.1654;-711.8596;3.15865E8;11258
0.0214;0.8635;1.5885;11258;-288.6619;-2.72364E8;-371.6098;2.51478E8;-163.6623;5.0541E7;-332.6607;-332.6607;2017-12-31;2017-01-01;year;1.5885;-0.0712;-41.3375;480.723;1.35572E8;11258
0.0557;0.8145;1.8144;11258;-94.9126;-3.16183E8;-158.3671;2.55937E8;-59.22;9.7833E7;-112.6215;-112.6215;2018-12-31;2018-01-01;year;1.8144;-0.0627;-60.6993;867.8564;1.56107E8;11258
0.0475;3.6449;5.0437;11258;-60.169;-3.14163E8;-153.8107;2.74463E8;-104.6016;-5.77674E8;-116.2901;-116.2901;2019-12-31;2019-01-01;year;5.0437;-0.0553;-14.4241;161.0008;9.45363E8;11258
0.0629;0.4781;4.3744;11258;-26.8849;-2.86546E8;-107.3918;2.70486E8;-71.8394;-6.95749E8;-39.8114;-39.8114;2020-12-31;2020-01-01;year;4.3744;-0.025;-6.839;173.2363;1.015565E9;11258
0.0697;0.8429;4.5011;11258;-23.4298;-3.16518E8;-110.8051;2.09054E8;-80.4903;-8.86137E8;-44.3962;-44.3962;2021-12-31;2021-01-01;year;4.5011;-0.0309;-8.8638;186.4953;1.133351E9;11258
