continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
-24628000;-1463561000;14109;0;-23843000;199190000;-24628000;-24628000;23877000;1662751000;-29988000;-223033000;2015-12-31;2015-01-01;year;-53831000;29203000;14109
-67205000;-1251143000;14109;0;-61828000;93329000;-67205000;-67205000;55839000;1344472000;-47240000;-155157000;2016-12-31;2016-01-01;year;-109068000;41863000;14109
46712000;-1298828000;14109;0;116483000;185456000;46712000;46712000;58024000;1484284000;-79120000;-68973000;2017-12-31;2017-01-01;year;37363000;9349000;14109
151719000;-1944856000;14109;0;255152000;347132000;151719000;151719000;75184000;2291988000;-82757000;-91980000;2018-12-31;2018-01-01;year;172395000;-20676000;14109
247617000;-2252984000;14109;0;345286000;497558000;247617000;247617000;52927000;2750542000;-66615000;-152272000;2019-12-31;2019-01-01;year;278671000;-31054000;14109
664674000;-2142731000;14109;0;715920000;433636000;664674000;664674000;168634000;2576367000;133534000;282284000;2020-12-31;2020-01-01;year;849454000;-184780000;14109
697876000;-3075723000;14109;0;736228000;634730000;697876000;697876000;186835000;3710453000;-64100000;101498000;2021-12-31;2021-01-01;year;672128000;25748000;14109
