cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
3891;-22506000;-923000;-173673000;2015-12-31;2015-01-01;year;3891
3891;-17304000;-2196000;366690000;2016-12-31;2016-01-01;year;3891
3891;-15208000;-1161000;-52204000;2017-12-31;2017-01-01;year;3891
3891;-18310000;-1681000;196352000;2018-12-31;2018-01-01;year;3891
3891;-15252000;-1567000;-770488000;2019-12-31;2019-01-01;year;3891
3891;-23921000;-90523000;"";2020-12-31;2020-01-01;year;3891
3891;-20019000;-3305000;"";2021-12-31;2021-01-01;year;3891
