amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.13372303;2019-12-19;23825;2020-01-06;"";2020-12-29;2020-01-03;MOVI3;interest;23825
0.093238492;2019-09-30;23825;2019-10-04;"";2020-01-06;2019-10-03;MOVI3;interest;23825
0.067174994;2019-06-28;23825;2019-09-30;"";2019-10-10;2019-09-27;MOVI3;interest;23825
0.076203297;2019-03-29;23825;2019-07-01;"";2019-07-10;2019-06-28;MOVI3;interest;23825
0.144399887;2018-12-13;23825;2018-12-21;"";2019-07-05;2018-12-20;MOVI3;interest;23825
0.096756643;2018-09-28;23825;2018-10-29;"";2019-04-05;2018-10-26;MOVI3;interest;23825
0.032950777;2018-06-25;23825;2018-07-02;"";2018-10-01;2018-06-29;MOVI3;interest;23825
0.003697021;2018-04-26;23825;2018-04-27;"";2018-05-30;2018-04-26;MOVI3;dividend;23825
0.02214776;2018-03-29;23825;2018-04-05;"";2018-08-30;2018-04-04;MOVI3;interest;23825
0.07026038;2017-12-28;23825;2018-01-05;"";2018-05-30;2018-01-04;MOVI3;interest;23825
