cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
24759;-176188000;225665000;-43738000;2018-12-31;2018-01-01;year;24759
24759;0;192164000;-192774000;2019-12-31;2019-01-01;year;24759
