amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.1355;"";16632;2022-04-29;"";2022-09-28;2022-04-28;DEXP3;dividend;16632
0.125811959;"";16632;2022-04-29;"";2022-12-16;2022-04-28;DEXP4;dividend;16632
0.137;"";16632;2022-04-29;"";2022-05-25;2022-04-28;DEXP4;dividend;16632
0.14285;"";16632;2022-04-29;"";2022-09-28;2022-04-28;DEXP4;dividend;16632
0.11931168;"";16632;2022-04-29;"";2022-12-16;2022-04-28;DEXP3;dividend;16632
0.13;"";16632;2022-04-29;"";2022-05-25;2022-04-28;DEXP3;dividend;16632
1.67033884;2019-04-30;16632;2021-06-08;"";2019-12-03;2019-04-30;DEXP4;dividend;16632
0.699090608;"";16632;2021-06-08;"";2021-12-31;2021-04-28;DEXP3;dividend;16632
0.142;"";16632;2021-06-08;"";2021-05-07;2021-04-28;DEXP3;dividend;16632
0.30672;2020-07-28;16632;2021-06-08;"";2020-10-20;2020-07-28;DEXP3;dividend;16632
