cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
19135;100000;0;-95000;2015-12-31;2015-01-01;year;19135
19135;100000;0;-103000;2016-12-31;2016-01-01;year;19135
19135;100000;0;-104000;2017-12-31;2017-01-01;year;19135
19135;150000;0;-112000;2018-12-31;2018-01-01;year;19135
19135;100000;0;-111000;2019-12-31;2019-01-01;year;19135
19135;100000;0;-111000;2020-12-31;2020-01-01;year;19135
19135;100000;0;-120000;2021-12-31;2021-01-01;year;19135
