cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
20494;-302852000;184420000;30356000;2015-12-31;2015-01-01;year;20494
20494;-326971000;231539000;143240000;2016-12-31;2016-01-01;year;20494
20494;-102801000;-179942000;201046000;2017-12-31;2017-01-01;year;20494
20494;59934000;-544673000;452292000;2018-12-31;2018-01-01;year;20494
20494;-27404000;-115121000;180474000;2019-12-31;2019-01-01;year;20494
20494;903013000;-913175000;2276000;2020-12-31;2020-01-01;year;20494
20494;-119717000;255301000;-130666000;2021-12-31;2021-01-01;year;20494
