cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
13765;901000;0;-901000;2009-12-31;2009-01-01;year;13765
13765;1146000;844000;-1978000;2010-12-31;2010-01-01;year;13765
13765;-1537000;4091000;-2566000;2011-12-31;2011-01-01;year;13765
13765;2364000;325000;-2688000;2012-12-31;2012-01-01;year;13765
13765;276000;0;-277000;2013-12-31;2013-01-01;year;13765
13765;291000;0;-291000;2014-12-31;2014-01-01;year;13765
