amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.13431;"";9512;2013-04-30;"";2013-05-27;2013-04-29;PETR3;interest;9512
0.39443;"";9512;2013-04-30;"";2013-08-30;2013-04-29;PETR4;interest;9512
0.13719;"";9512;2013-04-30;"";2013-08-30;2013-04-29;PETR3;interest;9512
0.38617;"";9512;2013-04-30;"";2013-05-27;2013-04-29;PETR4;interest;9512
0.2;2012-04-27;9512;2012-05-14;"";2012-05-31;2012-05-11;PETR3;interest;9512
0.2;2012-04-27;9512;2012-05-14;"";2012-05-31;2012-05-11;PETR4;interest;9512
0.0044;"";9512;2012-03-20;"";2012-05-18;2012-03-19;PETR4;"";9512
0.12;2012-03-19;9512;2012-03-20;"";2012-05-18;2012-03-19;PETR3;dividend;9512
0.0044;"";9512;2012-03-20;"";2012-05-18;2012-03-19;PETR3;"";9512
0.12;2012-03-19;9512;2012-03-20;"";2012-05-18;2012-03-19;PETR4;dividend;9512
0.2;2011-12-22;9512;2012-01-03;"";2012-02-29;2012-01-02;PETR4;interest;9512
0.2;2011-12-22;9512;2012-01-03;"";2012-02-29;2012-01-02;PETR3;interest;9512
0.2;2011-10-28;9512;2011-11-14;"";2011-11-30;2011-11-11;PETR3;interest;9512
0.2;2011-10-28;9512;2011-11-14;"";2011-11-30;2011-11-11;PETR4;interest;9512
0.2;2011-07-22;9512;2011-08-03;"";2011-08-31;2011-08-02;PETR3;interest;9512
0.2;2011-07-22;9512;2011-08-03;"";2011-08-31;2011-08-02;PETR4;interest;9512
0.2;2011-04-29;9512;2011-05-12;"";2011-05-31;2011-05-11;PETR4;interest;9512
0.2;2011-04-29;9512;2011-05-12;"";2011-05-31;2011-05-11;PETR3;interest;9512
0.12;2011-04-28;9512;2011-04-29;"";2011-06-27;2011-04-28;PETR3;dividend;9512
0.12;2011-04-28;9512;2011-04-29;"";2011-06-27;2011-04-28;PETR4;dividend;9512
0.17;"";9512;2011-03-22;"";2011-03-31;2011-03-21;PETR4;interest;9512
0.17;"";9512;2011-03-22;"";2011-03-31;2011-03-21;PETR3;interest;9512
0.2;2010-12-10;9512;2010-12-22;"";2010-12-30;2010-12-21;PETR4;interest;9512
0.2;2010-12-10;9512;2010-12-22;"";2010-12-30;2010-12-21;PETR3;interest;9512
0.14;2010-10-22;9512;2010-11-03;"";2010-11-30;2010-11-01;PETR3;interest;9512
0.14;2010-10-22;9512;2010-11-03;"";2010-11-30;2010-11-01;PETR4;interest;9512
0.2;2010-07-16;9512;2010-08-02;"";2010-08-31;2010-07-30;PETR4;interest;9512
0.2;2010-07-16;9512;2010-08-02;"";2010-08-31;2010-07-30;PETR3;interest;9512
0.2;2010-05-14;9512;2010-05-24;"";2010-05-31;2010-05-21;PETR4;interest;9512
0.2;2010-05-14;9512;2010-05-24;"";2010-05-31;2010-05-21;PETR3;interest;9512
0.13;2010-04-22;9512;2010-04-23;"";2010-04-30;2010-04-22;PETR4;dividend;9512
0.13;2010-04-22;9512;2010-04-23;"";2010-04-30;2010-04-22;PETR3;dividend;9512
0.12;"";9512;2010-04-23;"";2010-04-30;2010-04-22;PETR3;interest;9512
0.12;"";9512;2010-04-23;"";2010-04-30;2010-04-22;PETR4;interest;9512
0.2;2009-12-17;9512;2009-12-21;"";2009-12-29;2009-12-18;PETR3;interest;9512
0.2;2009-12-17;9512;2009-12-21;"";2009-12-29;2009-12-18;PETR4;interest;9512
0.2;2009-09-21;9512;2009-10-01;"";2009-12-21;2009-09-30;PETR4;interest;9512
0.2;2009-09-21;9512;2009-10-01;"";2009-12-21;2009-09-30;PETR3;interest;9512
0.3;2009-06-24;9512;2009-07-06;"";2009-11-30;2009-07-03;PETR4;interest;9512
0.3;2009-06-24;9512;2009-07-06;"";2009-11-30;2009-07-03;PETR3;interest;9512
0.33;2009-04-08;9512;2009-04-09;"";2009-08-14;2009-04-08;PETR4;dividend;9512
0.33;2009-04-08;9512;2009-04-09;"";2009-08-14;2009-04-08;PETR3;dividend;9512
0.38;"";9512;2008-12-29;"";2009-06-24;2008-12-26;PETR4;interest;9512
0.38;"";9512;2008-12-29;"";2009-04-24;2008-12-26;PETR3;interest;9512
0.38;"";9512;2008-12-29;"";2009-06-24;2008-12-26;PETR3;interest;9512
0.04;"";9512;2008-12-29;"";2009-08-14;2008-12-26;PETR3;interest;9512
0.04;"";9512;2008-12-29;"";2009-08-14;2008-12-26;PETR4;interest;9512
0.38;"";9512;2008-12-29;"";2009-04-24;2008-12-26;PETR4;interest;9512
0.05;2008-04-04;9512;2008-04-07;"";2008-06-03;2008-04-04;PETR4;dividend;9512
0.15;2008-04-04;9512;2008-04-07;"";2008-06-03;2008-04-04;PETR4;interest;9512
0.05;2008-04-04;9512;2008-04-07;"";2008-06-03;2008-04-04;PETR3;dividend;9512
0.15;2008-04-04;9512;2008-04-07;"";2008-06-03;2008-04-04;PETR3;interest;9512
0.3;2007-12-27;9512;2008-01-14;"";2008-04-30;2008-01-11;PETR4;interest;9512
0.3;2007-12-27;9512;2008-01-14;"";2008-04-30;2008-01-11;PETR3;interest;9512
0.5;2007-09-21;9512;2007-10-08;"";2008-03-31;2007-10-05;PETR3;interest;9512
0.5;2007-09-21;9512;2007-10-08;"";2008-03-31;2007-10-05;PETR4;interest;9512
0.5;2007-07-25;9512;2007-08-20;"";2008-01-23;2007-08-17;PETR4;interest;9512
0.5;2007-07-25;9512;2007-08-20;"";2008-01-23;2007-08-17;PETR3;interest;9512
