continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
64417000;-523142000;17930;0;133479000;107705000;64417000;64417000;0;630847000;-75191000;25774000;2009-12-31;2009-01-01;year;58288000;6129000;17930
85963000;-538438000;17930;0;165170000;169730000;85963000;85963000;0;708168000;-188963000;-4560000;2010-12-31;2010-01-01;year;-23793000;109756000;17930
101591000;-559078000;17930;0;241343000;248229000;101591000;101591000;0;807307000;-189388000;-6886000;2011-12-31;2011-01-01;year;51955000;49636000;17930
151091000;-556630000;17930;0;323381000;346938000;151091000;151091000;0;903568000;-242952000;-23557000;2012-12-31;2012-01-01;year;80429000;70662000;17930
208087000;-643553000;17930;0;402118000;420661000;208087000;"";"";1064214000;-303389000;-18543000;2013-12-31;2013-01-01;year;98729000;109358000;17930
-316121000;-1277774000;17930;0;-126531000;-8045000;-316121000;"";"";1269729000;-332684000;-129805000;2014-12-31;2014-01-01;year;-471900000;155779000;17930
