cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
25186;-350000;0;-1784000;2020-12-31;2020-01-01;year;25186
25186;-2000000;-1423406000;17734000;2021-12-31;2021-01-01;year;25186
