amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.12487905;2016-10-27;9539;2016-11-04;"";2017-06-28;2016-11-03;PTNT4;dividend;9539
0.12487905;2015-10-29;9539;2016-09-26;"";2016-06-28;2015-10-29;PTNT3;dividend;9539
0.12487905;2015-10-29;9539;2015-10-30;"";2016-06-28;2015-10-29;PTNT4;dividend;9539
0.12487905;2014-10-30;9539;2014-12-16;"";2015-06-25;2014-10-30;PTNT3;dividend;9539
0.12487905;2014-10-30;9539;2014-10-31;"";2015-06-25;2014-10-30;PTNT4;dividend;9539
0.12487905;2013-10-24;9539;2014-01-10;"";2014-06-27;2013-10-24;PTNT3;dividend;9539
0.12487905;2013-10-24;9539;2013-10-25;"";2014-06-27;2013-10-24;PTNT4;dividend;9539
0.51270949;2010-10-29;9539;2010-11-10;"";2011-03-31;2010-11-01;PTNT3;dividend;9539
0.08242018;"";9539;2010-11-10;"";2011-03-31;2010-11-02;PTNT3;dividend;9539
0.08242018;"";9539;2010-11-03;"";2011-03-31;2010-11-02;PTNT4;dividend;9539
0.51270949;2010-10-29;9539;2010-11-03;"";2011-03-31;2010-11-01;PTNT4;dividend;9539
0.41459846;2009-10-29;9539;2009-10-30;"";2010-06-25;2009-10-29;PTNT3;dividend;9539
0.41459846;2009-10-29;9539;2009-10-30;"";2010-06-25;2009-10-29;PTNT4;dividend;9539
0.37463716;2008-10-23;9539;2008-11-26;"";2009-06-25;2008-10-23;PTNT3;dividend;9539
0.37463716;2008-10-23;9539;2008-10-24;"";2009-06-25;2008-10-23;PTNT4;dividend;9539
0.3979914;2007-10-25;9539;2007-10-26;"";2007-11-26;2007-10-25;PTNT4;dividend;9539
0.3979914;2007-10-25;9539;2007-10-26;"";2007-11-26;2007-10-25;PTNT3;dividend;9539
