continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
362387000;-2434625000;24228;0;341609000;802260000;362387000;362387000;0;3236885000;2719000;-460651000;2019-02-28;2018-03-01;year;344328000;18059000;24228
239628000;-3073032000;24228;0;262389000;850337000;239628000;239628000;0;3923369000;-53029000;-587948000;2020-02-29;2019-03-01;year;209360000;30268000;24228
462676000;-4282520000;24228;0;562020000;1087415000;462676000;462676000;0;5369935000;-66063000;-525395000;2021-02-28;2020-03-01;year;495957000;-33281000;24228
477784000;-5453973000;24228;0;573743000;1166000000;477784000;477784000;937000;6619973000;-126777000;-592257000;2022-02-28;2021-03-01;year;446966000;30818000;24228
