continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
13000;-2133000;19232;0;1362000;2178000;13000;"";"";4311000;-1347000;-816000;2015-12-31;2015-01-01;year;15000;-2000;19232
0;-2076000;19232;0;1973000;2696000;0;"";"";4772000;-1973000;-723000;2016-12-31;2016-01-01;year;0;0;19232
0;-1883000;19232;0;1669000;3233000;0;"";"";5116000;-1669000;-1564000;2017-12-31;2017-01-01;year;0;0;19232
0;-2035000;19232;0;1369000;3058000;0;"";"";5093000;-1369000;-1689000;2018-12-31;2018-01-01;year;0;0;19232
-2001000;-1800000;19232;0;50000;3656000;-2001000;"";"";5456000;-2051000;-3606000;2019-12-31;2019-01-01;year;-2001000;0;19232
214000;-1844000;19232;0;2719000;4046000;214000;214000;0;5890000;-2439000;-1327000;2020-12-31;2020-01-01;year;280000;-66000;19232
307000;-1728000;19232;0;4111000;5514000;307000;307000;0;7242000;-3714000;-1403000;2021-12-31;2021-01-01;year;397000;-90000;19232
