asset_turnover;cash_liquidity;current_liquidity;cvm_code;ebit_margin;ebitda;ebitda_margin;gross_debt;gross_margin;net_debt;net_margin;operating_margin;period_end;period_init;period_type;quick_liquidity;return_on_assets;return_on_equity;total_debt;working_capital;code_partition
1.0485;0.0887;0.4214;20613;-4.5092;-3.6624E7;-7.1709;2.58885E8;10.5636;2.21239E8;-21.4969;-21.7291;2015-12-31;2015-01-01;year;0.2723;-0.2254;7042.4631;-31345.093;-1.97386E8;20613
0.863;0.1677;0.5793;20613;9.9658;3.0548E7;7.0114;2.0179E8;11.951;1.51586E8;3.416;3.6175;2016-12-31;2016-01-01;year;0.3946;0.0295;17.8755;506.3489;-1.1106E8;20613
0.6655;0.1036;0.448;20613;5.7104;1.2847E7;2.8729;3.69584E8;16.0418;2.35376E8;-5.3493;-4.8967;2017-12-31;2017-01-01;year;0.3537;-0.0356;-41.6198;1069.0805;-2.96376E8;20613
0.6299;0.0631;0.4418;20613;5.9493;1.6534E7;3.2444;4.75468E8;14.95;3.46526E8;-3.6242;-0.4649;2018-12-31;2018-01-01;year;0.3249;-0.0228;-48.9181;2042.8689;-3.02557E8;20613
0.5257;0.0504;0.55;20613;22.7107;1.04224E8;19.5195;5.61438E8;14.3857;3.34111E8;4.0811;12.2396;2019-12-31;2019-01-01;year;0.4442;0.0215;38.3949;1689.6573;-3.58937E8;20613
0.5416;0.019;0.6657;20613;2.9386;-836000.0;-0.1522;5.45467E8;14.2804;4.22867E8;-27.7018;-27.7018;2020-12-31;2020-01-01;year;0.5096;-0.15;228.8284;-1625.1872;-1.75858E8;20613
0.7974;0.0033;0.3759;20613;4.8667;2.0146E7;2.5891;5.99058E8;14.1339;5.93677E8;-8.102;-8.102;2021-12-31;2021-01-01;year;0.2382;-0.0646;34.3394;-631.5538;-5.35448E8;20613
