cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
22691;-63050000;-2647000;87033000;2009-12-31;2009-01-01;year;22691
22691;137505000;-15366000;-61595000;2010-12-31;2010-01-01;year;22691
22691;64091000;-21629000;-48215000;2011-12-31;2011-01-01;year;22691
22691;204400000;-140132000;-49767000;2012-12-31;2012-01-01;year;22691
22691;8808000;63503000;-39497000;2013-12-31;2013-01-01;year;22691
22691;149388000;28970000;-135808000;2014-12-31;2014-01-01;year;22691
