cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
16861;258249000;-223695000;47786000;2015-12-31;2015-01-01;year;16861
16861;212567000;-285445000;-31691000;2016-12-31;2016-01-01;year;16861
16861;219269000;-364978000;150115000;2017-12-31;2017-01-01;year;16861
16861;55259000;-113841000;56183000;2018-12-31;2018-01-01;year;16861
16861;33423000;-209868000;284152000;2019-12-31;2019-01-01;year;16861
16861;-25767000;-212136000;175075000;2020-12-31;2020-01-01;year;16861
16861;126223000;-237700000;73307000;2021-12-31;2021-01-01;year;16861
